,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
84,0.8728185296058655,0.13753606587524245,0.012442708015441895,0.004020508524820436,10,5,50,"{'clf__max_depth': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.6851485148514852,0.7226496528429349,0.7244212098581031,0.6698890082348729,0.7005270964468491,0.023640692557420823,21,0.8633336856569073,0.8443465491923642,0.8502713369511593,0.8828912962271199,0.8602107170068877,0.014787027281487395
85,1.6694324612617493,0.1968025133063732,0.024899959564208984,0.010602530376505598,10,5,100,"{'clf__max_depth': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.6965346534653465,0.7337211484331019,0.7289021657953697,0.6595059076262084,0.7046659688300065,0.029736955638575188,18,0.8629108973681429,0.8445912873225648,0.8502713369511593,0.8839185655584609,0.860423021800082,0.015099094535621216
86,3.37062269449234,0.4202658186981158,0.03879547119140625,0.014030140342477673,10,5,200,"{'clf__max_depth': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.6928217821782178,0.7389754175267405,0.7341299477221808,0.6702470461868958,0.7090435484035087,0.028694766525003235,8,0.8631222915125251,0.846793930494371,0.8499424436770268,0.8822375793799029,0.8605240612659564,0.013952730835772321
87,8.416386306285858,1.081121674774655,0.10136950016021729,0.04384368351584913,10,5,500,"{'clf__max_depth': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}",0.6868811881188119,0.726215049727904,0.7356235997012696,0.6759756534192625,0.706173872741812,0.025263982876764554,14,0.863016594440334,0.8458149779735683,0.8502713369511593,0.8822375793799029,0.8603351221862412,0.014133491127321676
88,12.066228985786438,1.666742554779521,0.13748979568481445,0.05284618169938682,10,5,700,"{'clf__max_depth': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 700}",0.6878712871287128,0.7170200788140364,0.7378640776699029,0.6763336913712854,0.7047722837459844,0.024184047076758072,15,0.8637564739456717,0.8455702398433675,0.8496957737214273,0.8817706387747478,0.8601982815713036,0.014162535121024002
89,17.320257782936096,2.0143489548858327,0.18144023418426514,0.07004098281137937,10,5,1000,"{'clf__max_depth': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 1000}",0.6883663366336633,0.7188966034903359,0.7348767737117252,0.6766917293233082,0.7047078607897582,0.023256358057561734,17,0.8634393827290984,0.8448360254527656,0.848215753987831,0.8813970862906239,0.8594720621150796,0.014468624328083
90,0.01135861873626709,0.002740205067437684,0.0,0.0,15,1,50,"{'clf__max_depth': 15, 'clf__min_samples_split': 1, 'clf__n_estimators': 50}",,,,,,,73,,,,,,
91,0.012391984462738037,0.0009855819965012484,0.0,0.0,15,1,100,"{'clf__max_depth': 15, 'clf__min_samples_split': 1, 'clf__n_estimators': 100}",,,,,,,73,,,,,,
92,0.013763070106506348,0.002864991071259677,0.0,0.0,15,1,200,"{'clf__max_depth': 15, 'clf__min_samples_split': 1, 'clf__n_estimators': 200}",,,,,,,73,,,,,,
93,0.01169443130493164,0.0016677413266211378,0.0,0.0,15,1,500,"{'clf__max_depth': 15, 'clf__min_samples_split': 1, 'clf__n_estimators': 500}",,,,,,,73,,,,,,
94,0.012138664722442627,0.002461527009489962,0.0,0.0,15,1,700,"{'clf__max_depth': 15, 'clf__min_samples_split': 1, 'clf__n_estimators': 700}",,,,,,,73,,,,,,
95,0.012686729431152344,0.0029346075524752943,0.0,0.0,15,1,1000,"{'clf__max_depth': 15, 'clf__min_samples_split': 1, 'clf__n_estimators': 1000}",,,,,,,73,,,,,,
96,1.232269287109375,0.23678077962057487,0.01667153835296631,0.006486831054617864,15,3,50,"{'clf__max_depth': 15, 'clf__min_samples_split': 3, 'clf__n_estimators': 50}",0.6638613861386139,0.7243385250516045,0.7535474234503361,0.656999641962048,0.6996867441506506,0.04066425963350067,22,0.9403868512842194,0.9306167400881057,0.9201611577043249,0.9494770265222263,0.935160443899719,0.010930504366620589
97,2.3827208876609802,0.23904834518059637,0.034676313400268555,0.01723049780845951,15,3,100,"{'clf__max_depth': 15, 'clf__min_samples_split': 3, 'clf__n_estimators': 100}",0.6861386138613862,0.7203978232313755,0.7415982076176251,0.6659505907626209,0.7035213088682519,0.0293614709274469,19,0.9418666102948948,0.9322075379344101,0.9234500904456504,0.9513447889428465,0.9372172569044505,0.010438340444105963
98,4.581815540790558,0.5094096880210056,0.05444920063018799,0.026964928968891744,15,3,200,"{'clf__max_depth': 15, 'clf__min_samples_split': 3, 'clf__n_estimators': 200}",0.6853960396039604,0.7391630699943704,0.7513069454817027,0.6731113498030791,0.7122443512207781,0.03355118227215233,6,0.9402811542120283,0.9350220264317181,0.9232856438085841,0.9511580127007845,0.9374367092882787,0.0100305580823135
99,11.149370610713959,1.3939404405293323,0.1233590841293335,0.045435399582558524,15,3,500,"{'clf__max_depth': 15, 'clf__min_samples_split': 3, 'clf__n_estimators': 500}",0.6896039603960396,0.7294051416776131,0.7550410754294249,0.6759756534192625,0.712506457730585,0.03143955816212678,4,0.9407039425007927,0.9357562408223201,0.9227923038973853,0.9493836384011953,0.9371590314054234,0.009622604787496599
100,15.62270212173462,2.164912957290881,0.1879217028617859,0.05897933028919671,15,3,700,"{'clf__max_depth': 15, 'clf__min_samples_split': 3, 'clf__n_estimators': 700}",0.6908415841584158,0.7327828860949521,0.7557879014189693,0.6766917293233082,0.7140260252489115,0.03173027769725692,2,0.9403868512842194,0.9358786098874204,0.9220522940305871,0.9491034740381024,0.9368553073100823,0.009779730710083326
101,23.186991095542908,3.1372829559041477,0.28525030612945557,0.1099812159444643,15,3,1000,"{'clf__max_depth': 15, 'clf__min_samples_split': 3, 'clf__n_estimators': 1000}",0.6962871287128712,0.7324075811596923,0.7565347274085138,0.6766917293233082,0.7154802916510964,0.031003749355915405,1,0.9402811542120283,0.9363680861478219,0.9216411774379214,0.9494770265222263,0.9369418610799995,0.010033959697863101
102,1.0875738859176636,0.13846201711496153,0.01675546169281006,0.00529366758589354,15,5,50,"{'clf__max_depth': 15, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.6804455445544555,0.7121411146556578,0.7266616878267363,0.6537773003938417,0.6932564118576728,0.028263328826289,28,0.9267519289715674,0.9230298580518845,0.9116099325768788,0.941072095629436,0.9256159538074417,0.010524249160427058
103,2.2807862162590027,0.2928711516538096,0.030568599700927734,0.01106867310395006,15,5,100,"{'clf__max_depth': 15, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.697029702970297,0.7230249577781948,0.736370425690814,0.6512710347296814,0.7019240302922468,0.03248647293919933,20,0.9296057499207272,0.9235193343122858,0.9139944088143398,0.9412588718714979,0.9270945912297127,0.009891031359423083
104,4.672978043556213,0.7478696311569742,0.05601298809051514,0.019358374438724544,15,5,200,"{'clf__max_depth': 15, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.6918316831683168,0.7305310564833928,0.7423450336071695,0.6688148943788041,0.7083806669094208,0.029510748814057963,12,0.9300285382094916,0.9237640724424866,0.9133366222660747,0.9421927530818079,0.9273304964999652,0.010448851568504773
105,11.93137663602829,1.5551047372574351,0.13005703687667847,0.05136134777137498,15,5,500,"{'clf__max_depth': 15, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}",0.6972772277227722,0.7282792268718333,0.748319641523525,0.6741854636591479,0.7120153899443197,0.028420185708142247,7,0.9308741147870204,0.925721977484092,0.9146521953626048,0.942005976839746,0.9283135661183658,0.009841086111593258
106,15.542440056800842,1.3870911605053222,0.16091841459274292,0.06380237787585054,15,5,700,"{'clf__max_depth': 15, 'clf__min_samples_split': 5, 'clf__n_estimators': 700}",0.6938118811881188,0.7294051416776131,0.7513069454817027,0.6745435016111708,0.7122668674896513,0.029922763008948028,5,0.9314026001479759,0.92498776309349,0.9138299621772735,0.941725812476653,0.9279865344738482,0.010122233371496018
107,19.338873386383057,1.5634383216975198,0.1784571409225464,0.07253686571759672,15,5,1000,"{'clf__max_depth': 15, 'clf__min_samples_split': 5, 'clf__n_estimators': 1000}",0.691089108910891,0.729592794145243,0.7550410754294249,0.6763336913712854,0.713014167464211,0.03109371871743464,3,0.9305570235704471,0.9243759177679882,0.914816641999671,0.942286141202839,0.9280089311352364,0.009969538368648168
