,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
30,11.663659155368805,4.865387702874411,2.8944700956344604,1.1087704785307693,1.0,1.0,rbf,"{'clf__C': 1, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.5190594059405941,0.33608556952523927,0.3032113517550411,0.3573218761188686,0.3789195508349357,0.08317469552835217,56,0.9839340450269528,0.9919236417033774,0.9857753658937675,0.9830967500933881,0.9861824506793715,0.0034533993571900607
31,10.841398656368256,4.345857276856286,2.9437785744667053,0.859101094218415,1.0,3.0,rbf,"{'clf__C': 1, 'clf__gamma': 3, 'clf__kernel': 'rbf'}",0.5178217821782178,0.33683617939575905,0.3039581777445855,0.32438238453276047,0.3707496309628307,0.08571954214883808,62,0.9865764718317303,0.9969407733724914,0.9888998519980267,0.9873926036608144,0.9899524252157658,0.0041199110422036785
32,12.901606917381287,6.668847332254157,3.3961360454559326,1.217251668106746,1.0,10.0,rbf,"{'clf__C': 1, 'clf__gamma': 10, 'clf__kernel': 'rbf'}",0.5178217821782178,0.33683617939575905,0.3039581777445855,0.3233082706766917,0.3704811024988135,0.08586593084421514,63,0.9872106542648769,0.9971855115026921,0.9892287452721592,0.9880463205080314,0.9904178078869399,0.003972576899078495
33,4.37842470407486,1.289281836933981,2.082478642463684,0.7823358144182898,10.0,0.0001,rbf,"{'clf__C': 10, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.6564356435643565,0.38731469318821543,0.7012696041822255,0.6376655925528106,0.595671383371902,0.12249418711113683,27,0.7738082655110453,0.7158590308370044,0.763032395987502,0.7916511019798281,0.761087698578845,0.028041704139731165
34,3.8091549277305603,1.108771917450533,1.9847149848937988,0.8378818110336012,10.0,0.0003,rbf,"{'clf__C': 10, 'clf__gamma': 0.0003, 'clf__kernel': 'rbf'}",0.6581683168316832,0.47138299868643274,0.7064973861090366,0.6405298961689939,0.6191446494490366,0.08866253638282898,23,0.7801500898425113,0.7318893783651493,0.7716658444334813,0.7984684348150916,0.7705434368640585,0.02432842642467144
35,3.335669755935669,1.0621880102356018,1.7151632905006409,0.6815082775356788,10.0,0.001,rbf,"{'clf__C': 10, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.6811881188118812,0.6742353161944079,0.7109783420463032,0.6330110991765127,0.6748532190572762,0.027822204558308045,12,0.7896628263397104,0.7459618208516887,0.7803815161979938,0.8068733657078819,0.7807198822743187,0.02220483207393898
36,3.843511462211609,1.2818541272137594,1.659180462360382,0.6516240155747365,10.0,0.003,rbf,"{'clf__C': 10, 'clf__gamma': 0.003, 'clf__kernel': 'rbf'}",0.6831683168316832,0.6866203790579846,0.7453323375653472,0.6416040100250626,0.6891812608700194,0.036943374993603055,3,0.7986470774759539,0.7654185022026432,0.7886860713698405,0.8148113559955174,0.7918907517609887,0.01790287692475239
37,4.216165721416473,1.0333533144186131,1.6292499899864197,0.5894995455288405,10.0,0.01,rbf,"{'clf__C': 10, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.6700495049504951,0.70388440607994,0.7423450336071695,0.6706050841389187,0.6967210071941309,0.02969122992860387,1,0.8224289187189515,0.798213411649535,0.816806446308173,0.844882330967501,0.8205827769110402,0.01664726510528506
38,4.881131231784821,1.517228109975517,1.6884403228759766,0.6979913433663769,10.0,0.03,rbf,"{'clf__C': 10, 'clf__gamma': 0.03, 'clf__kernel': 'rbf'}",0.6368811881188119,0.6438356164383562,0.6915608663181478,0.6552094522019334,0.6568717807693123,0.02106929856130887,19,0.8765458196807948,0.8576847772883015,0.8728005262292386,0.8958722450504296,0.8757258420621912,0.013606867820679006
39,7.656186878681183,5.265154949461275,1.9755598306655884,0.6090922520762695,10.0,0.1,rbf,"{'clf__C': 10, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.6022277227722772,0.6489022330643648,0.6318147871545929,0.5972073039742213,0.6200380117413641,0.021273712193854724,22,0.9611034774336751,0.964635340186001,0.9658773228087486,0.9678744863653344,0.9648726566984397,0.00246390781073784
40,11.806480348110199,6.168341849504567,3.0046287775039673,1.1058623420813942,10.0,0.3,rbf,"{'clf__C': 10, 'clf__gamma': 0.3, 'clf__kernel': 'rbf'}",0.6497524752475248,0.4725089134922124,0.40403286034353997,0.5173648406731114,0.5109147724390971,0.08974444862496388,39,0.9857308952542014,0.9951052373959863,0.987913172175629,0.9858050056032872,0.988638577607276,0.0038349592185366317
41,14.357500553131104,5.230887112307031,3.3594219088554382,1.264214628789841,10.0,1.0,rbf,"{'clf__C': 10, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.5170792079207921,0.33495965471945954,0.30246452576549665,0.3651987110633727,0.37992552486728026,0.08223464549682714,54,0.987316351337068,0.9970631424375918,0.9893931919092255,0.9878595442659693,0.9904080574874636,0.003917067602041102
42,15.614370167255402,7.040584559649137,3.361189365386963,1.0974803443881032,10.0,3.0,rbf,"{'clf__C': 10, 'clf__gamma': 3, 'clf__kernel': 'rbf'}",0.5178217821782178,0.33683617939575905,0.3039581777445855,0.3250984604368063,0.37092864993884217,0.08562321423326141,59,0.9876334425536413,0.9973078805677925,0.9900509784574906,0.9885132611131864,0.9908763906730277,0.0038126913530224173
43,22.633763313293457,7.7661930954418095,3.5299009680747986,1.2415969033433905,10.0,10.0,rbf,"{'clf__C': 10, 'clf__gamma': 10, 'clf__kernel': 'rbf'}",0.5178217821782178,0.33683617939575905,0.3039581777445855,0.3233082706766917,0.3704811024988135,0.08586593084421514,63,0.9889018074199345,0.9979197258932941,0.9911198815984213,0.9895405304445275,0.9918704863390444,0.0035846358133186625
44,4.192407131195068,0.9796152873471847,1.9756265878677368,0.7901345413012014,100.0,0.0001,rbf,"{'clf__C': 100, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.6670792079207921,0.4685682116719835,0.7132188200149365,0.6423200859291085,0.6227965813842051,0.09260762590869119,21,0.7858577317408307,0.7386196769456681,0.7747081072192074,0.7994957041464326,0.7746703050130347,0.022589312583502337
45,4.579985857009888,1.2966582944581504,1.866297423839569,0.7590419680964827,100.0,0.0003,rbf,"{'clf__C': 100, 'clf__gamma': 0.0003, 'clf__kernel': 'rbf'}",0.6826732673267327,0.6164383561643836,0.7184466019417476,0.6305048335123523,0.6620157647363041,0.04086994849431922,16,0.7896628263397104,0.7484092021536956,0.7805459628350601,0.80762047067613,0.781559615501149,0.021475611721089576
46,5.039181411266327,1.324819689233444,1.7631207704544067,0.735716845351051,100.0,0.001,rbf,"{'clf__C': 100, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.678960396039604,0.6541565021580034,0.7505601194921583,0.6437522377372001,0.6818573138567415,0.04167673040757304,6,0.8000211394144382,0.7662750856583456,0.7898371978293044,0.8148113559955174,0.7927361947244014,0.017670438876030762
47,6.086600482463837,1.989712883154783,1.7207345366477966,0.5592936944992932,100.0,0.003,rbf,"{'clf__C': 100, 'clf__gamma': 0.003, 'clf__kernel': 'rbf'}",0.6660891089108911,0.6273221992869206,0.7438386855862584,0.6684568564267812,0.6764267125527128,0.04220785468093973,10,0.8174611563259697,0.78928046989721,0.8103108041440552,0.8390922674635787,0.8140361744577035,0.017792284773022193
48,8.386441469192505,3.002811988490071,1.781965970993042,0.7845016499807577,100.0,0.01,rbf,"{'clf__C': 100, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.6351485148514852,0.6301369863013698,0.6960418222554144,0.6552094522019334,0.6541341939025507,0.025950565871751152,20,0.8638621710178628,0.8438570729319628,0.8606314750863345,0.885506163615988,0.863464220663037,0.014819499850505657
49,9.769764244556427,3.6066888842448788,1.604974091053009,0.5637997858336735,100.0,0.03,rbf,"{'clf__C': 100, 'clf__gamma': 0.03, 'clf__kernel': 'rbf'}",0.5400990099009901,0.6155000938262338,0.6691560866318148,0.6251342642320086,0.6124723636477618,0.04642315602241834,24,0.9448261283162457,0.9432207537934411,0.9470481828646604,0.9528389988793425,0.9469835159634225,0.0036436095631523723
50,9.709091365337372,5.226127386860173,1.9898165464401245,0.6961377523893582,100.0,0.1,rbf,"{'clf__C': 100, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.6007425742574257,0.5586413961343591,0.5877520537714712,0.5800214822771214,0.5817893766100943,0.0152785116296319,30,0.9858365923263925,0.9954723445912873,0.9884065120868278,0.9866454986925663,0.9890902369242685,0.0038000567797595833
51,11.385896384716034,5.7837816500654675,2.776405394077301,0.9435870308768328,100.0,0.3,rbf,"{'clf__C': 100, 'clf__gamma': 0.3, 'clf__kernel': 'rbf'}",0.649009900990099,0.4884593732407581,0.40403286034353997,0.5127103472968134,0.5135531204678027,0.08799663798075509,38,0.9872106542648769,0.9974302496328928,0.9893931919092255,0.9877661561449383,0.9904500629879834,0.004109048152929394
52,14.010091006755829,5.868969879834838,3.6271557211875916,1.1156258280253628,100.0,1.0,rbf,"{'clf__C': 100, 'clf__gamma': 1, 'clf__kernel': 'rbf'}",0.5168316831683168,0.33495965471945954,0.30246452576549665,0.36555674901539564,0.37995315316716716,0.08211560556151243,53,0.9885847162033612,0.9975526186979932,0.9906265416872225,0.9889802017183414,0.9914360195767296,0.003613482099872756
53,16.31397396326065,7.727709439793925,3.5518675446510315,1.5056821287643112,100.0,3.0,rbf,"{'clf__C': 100, 'clf__gamma': 3, 'clf__kernel': 'rbf'}",0.5178217821782178,0.33683617939575905,0.3039581777445855,0.3250984604368063,0.37092864993884217,0.08562321423326141,59,0.9899587781418455,0.9981644640234949,0.9917776681466864,0.9904744116548375,0.9925938304917161,0.0032838055671543997
54,21.369665026664734,6.877373161983101,3.1756114959716797,1.203370410881233,100.0,10.0,rbf,"{'clf__C': 100, 'clf__gamma': 10, 'clf__kernel': 'rbf'}",0.5178217821782178,0.33683617939575905,0.3039581777445855,0.3233082706766917,0.3704811024988135,0.08586593084421514,63,0.9918613254412852,0.9987763093489965,0.9931754645617498,0.9920620097123646,0.993968777266099,0.002820408900889023
